"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","045","065","057","066","235","071","072","073"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","売上高(当期末)【百万円】","役員給与(当期末)【百万円】","役員賞与(当期末)【百万円】","従業員給与(当期末)【百万円】","従業員賞与(当期末)【百万円】","期中平均役員数(当期末)【人】","期中平均従業員数(当期末)【人】","付加価値(当期末)【百万円】"
"104","","全産業（除く金融保険業）","25","","10億円以上","19690","","1969年度","","62,369,366","51,232","16,465","4,076,332","***","15,164","4,102,503","9,986,897"
"104","","全産業（除く金融保険業）","25","","10億円以上","19700","","1970年度","","75,272,779","60,223","19,156","4,985,823","***","16,498","4,322,912","11,825,221"
"104","","全産業（除く金融保険業）","25","","10億円以上","19710","","1971年度","","82,384,689","66,708","19,194","5,736,515","***","17,527","4,421,875","12,618,473"
"104","","全産業（除く金融保険業）","25","","10億円以上","19720","","1972年度","","95,358,999","75,493","22,136","6,657,014","***","18,618","4,471,838","14,711,676"
"104","","全産業（除く金融保険業）","25","","10億円以上","19730","","1973年度","","129,184,741","93,127","29,334","8,558,429","***","20,208","4,665,031","19,775,317"
"104","","全産業（除く金融保険業）","25","","10億円以上","19740","","1974年度","","168,149,625","116,735","31,476","11,156,185","***","21,227","4,794,774","23,956,955"
"104","","全産業（除く金融保険業）","25","","10億円以上","19750","","1975年度","","166,277,124","126,724","48,180","11,507,497","***","22,911","4,721,444","21,809,635"
"104","","全産業（除く金融保険業）","25","","10億円以上","19760","","1976年度","","191,987,176","145,629","30,071","13,250,898","***","24,871","4,693,921","26,925,508"
"104","","全産業（除く金融保険業）","25","","10億円以上","19770","","1977年度","","198,774,505","167,516","31,405","14,383,707","***","24,554","4,651,882","27,972,875"
"104","","全産業（除く金融保険業）","25","","10億円以上","19780","","1978年度","","204,612,666","178,939","35,857","14,922,055","***","25,055","4,572,846","29,667,479"
"104","","全産業（除く金融保険業）","25","","10億円以上","19790","","1979年度","","248,988,807","197,481","41,422","15,893,796","***","25,756","4,554,544","34,612,386"
"104","","全産業（除く金融保険業）","25","","10億円以上","19800","","1980年度","","292,820,628","218,098","46,629","17,427,698","***","27,061","4,638,899","38,901,616"
"104","","全産業（除く金融保険業）","25","","10億円以上","19810","","1981年度","","315,021,120","248,149","48,146","18,867,661","***","28,693","4,725,875","40,820,717"
"104","","全産業（除く金融保険業）","25","","10億円以上","19820","","1982年度","","322,693,999","266,180","49,065","20,099,371","***","29,609","4,870,882","41,861,494"
"104","","全産業（除く金融保険業）","25","","10億円以上","19830","","1983年度","","332,797,613","295,656","52,006","21,221,198","***","31,712","4,961,406","44,172,645"
"104","","全産業（除く金融保険業）","25","","10億円以上","19840","","1984年度","","360,973,945","326,678","58,243","22,717,927","***","33,739","5,074,091","47,981,614"
"104","","全産業（除く金融保険業）","25","","10億円以上","19850","","1985年度","","383,164,883","353,599","59,655","25,586,934","***","35,693","5,555,695","52,090,203"
"104","","全産業（除く金融保険業）","25","","10億円以上","19860","","1986年度","","347,739,083","364,098","59,340","25,998,386","***","36,758","5,637,862","51,133,081"
"104","","全産業（除く金融保険業）","25","","10億円以上","19870","","1987年度","","369,013,945","397,267","69,598","26,891,815","***","38,310","5,652,883","55,162,491"
"104","","全産業（除く金融保険業）","25","","10億円以上","19880","","1988年度","","409,188,554","444,972","84,300","29,846,457","***","41,404","5,990,584","64,163,719"
"104","","全産業（除く金融保険業）","25","","10億円以上","19890","","1989年度","","477,485,497","516,804","115,539","33,112,226","***","45,440","6,297,854","70,923,488"
"104","","全産業（除く金融保険業）","25","","10億円以上","19900","","1990年度","","518,818,956","593,282","112,787","36,412,683","***","50,137","6,666,364","77,233,230"
"104","","全産業（除く金融保険業）","25","","10億円以上","19910","","1991年度","","530,985,365","670,544","136,952","39,237,395","***","54,387","7,002,883","80,549,995"
"104","","全産業（除く金融保険業）","25","","10億円以上","19920","","1992年度","","519,007,837","705,251","103,718","40,762,944","***","56,340","7,221,138","79,527,192"
"104","","全産業（除く金融保険業）","25","","10億円以上","19930","","1993年度","","501,021,617","726,323","94,175","41,227,408","***","58,195","7,328,472","78,170,874"
